Review,Sentiment
And I liked the Harry Potter joke ( my friend was telling me almost the,1
* I like Harry Potter..,1
"She's my student last year who I read Harry Potter with, and she kept sa",1
"* g * But, much as I love the Harry Potter movies, the books are better.",1
"I love Harry Potter, Lilo and Stitch, Barnyard was awesome.",1
"Also: "" Sexy Harry Potter.",1
I want to be a part of this community because I love Harry Potter and wa,1
"Also: "" Sexy Harry Potter.",1
Harry Potter and the Sorcerer's Stone is great but I had forgotten what,1
"I enjoy discussing Harry Potter, and I know there is still a lot for me",1
"Me, I like the Harry Potter movies but the books have no real appeal for",1
"Because I like Harry Potter and I in Eragon's case, I like dragons...",1
"I love Harry Potter and if there's someone like him, I wanna date him...",1
The Harry Potter Earrings Girl was awesome...,1
Which just goes to show how much I love Harry Potter. [ A lot a lot a lo,1
I also adore Harry Potter and Hogwarts...,1
"Hey thanks for the comment < / 33 Emma Watson is very pretty, and I abso",1
I was so proud of myself that I was given the task of making Harry Potte,1
No... but I love Harry Potter...,1
Gotta Love Harry Potter icons..,1
One of the main reasons I've always loved the Harry Potter fandom is bec,1
We both love Harry Potter and Grey's Anatomy.,1
"I love Harry Potter, you should try it too.",1
"I like Harry Potter, I like Eragon, I like Lord of the Rings...",1
The Harry Potter picture is awesome.,1
I love Harry Potter.,1
None of friends are into Harry Potter so I would love to be part of a co,1
I love Harry Potter = ) ) )..,1
Friday-Harry Potter Feast = AMAZING!,1
"Spoke with Mrs. Cowan briefly about a Harry Potter independent study, wh",1
""" I love you Harry Potter!",1
Dorks are the best and Harry Potter is pretty awesome...,1
I love Harry Potter and Lord of the Rings.,1
""" Harry Potter "" series ( because of the delicious way my life is sucked",1
"Well, at least Harry Potter is real good so far.",1
I love Harry Potter...,1
Harry Potter Rocks!,1
I'd almost forgotten how much I love Harry Potter.,1
I love Harry Potter.,1
I love Harry Potter......,1
"I ’ m also a person who very much enjoys in-depth conversations, espec",1
"yeah, I love Harry Potter to death, lol!..",1
I also have my kick-ass Harry Potter robe that lends itself nicely to Ha,1
and I do enjoy reading the Harry Potter series...,1
Harry Potter is brilliant.,1
"* He deemed me cool because I like Gavin DeGraw, Harry Potter, The Beatl",1
"Don't get me wrong, I like Harry Potter, but I need a fantasy movie of a",1
I love its Harry Potter Hall ~ kaka..,1
It can be seen all over the television and movie screens or in the popul,1
Love the Harry Potter series though I try not to talk about it too much.,1
I love Harry Potter.,1
Love the Harry Potter series though I try not to talk about it too much.,1
Love the Harry Potter series though I try not to talk about it too much.,1
Love the Harry Potter series though I try not to talk about it too much.,1
Love the Harry Potter series though I try not to talk about it too much.,1
What makes me love Harry Potter is the way it just grips you.,1
Because I love Harry Potter.,1
"I do have a job and college, but I love Harry Potter and I will try to s",1
Harry Potter and why it rocks.,1
"First, I should state that I have enjoyed every Harry Potter film very m",1
I love all Harry Potter fandom.,1
Harry Potter = Gorgeous!.,1
What I want to do is dress up like Harry Potter but I don't really have,1
Harry Potter's awesome..,1
"Harry Potter and the Veil of Darkness by Oceans Phoenix Word total 517,6",1
"I also love Harry Potter,, and I'm strangely drawn to vampire books ( do",1
Harry Potter = Gorgeous!.,1
I want Harry Potter back!..,1
A / N: This is a gift for sivullinen who requested: ” I'd love some NC,1
I enjoy taking Harry Potter quizzes.,1
Deciding how I want the 7th Harry Potter to go -..,1
A / N: This is a gift for sivullinen who requested: ” I'd love some NC,1
"XD I also like Harry Potter, anime, manga, reading, food, movies, music,",1
  I liked Harry Potter and I'll be sorry to see him grow up.,1
"Personally, I love reading Harry Potter books.",1
"Harry Potter rehearsal was very good, too.",1
So I decided that having an invisibility cloak like Harry Potter would b,1
"Harry Potter & the Goblet of Fire: "" it is good it folows on from the ot",1
"I miss Harry Potter and stuff, man........",1
"If only I had a machine that lets me see into the future, like Harry Pot",1
"Since I had never read a book that was not in Portuguese or Spanish, she",1
And I like Harry Potter.,1
I freaking love Harry Potter!.,1
I miss seeing Harry Potter like 200 times with you..,1
I like the Harry Potter explaination though that girls always travel in,1
made freaking awesome Harry Potter animated emotes.,1
I keep gettting into little I want my Harry Potter fits and having to wa,1
Apparently I will want to cast spells on people because I like Harry Pot,1
"To be fair, Harry Potter and the Goblet of Fire ( the novel ) is simply",1
Book-I love the Harry Potter books.,1
"If you don't know that I love reading Harry Potter, you probably have ne",1
"Anyway, we both love Harry Potter, books, Pirates of the Caribbean, taki",1
"I also love Harry Potter, but I ’ m not too big on the OTP and Shippin",1
Harry Potter is a story of good conquering evil and the friendships that,1
Harry Potter Rocks!!!!!!!!!,1
I love Harry Potter.,1
I love Harry Potter ( the books are much better than the movies ).,1
but i also love the Harry Potter books!!...,1
* dies * I love Harry Potter...,1
I love Harry Potter.,1
but you know what i enjoy the MOST reading or watching anything Harry Po,1
"And I love Harry Potter, and it would devastate me not to be included.",1
I love your coloured Harry Potter too: ).,1
I love intellectual Harry Potter debates..,1
"Irrespective of whether she writes them or not, I am sure that the Harry",1
I LOVE Harry Potter.,1
"I love Harry Potter, but right now I hate it ( me younger sis's watching",1
That loves Harry Potter...,1
"If theres one thing I love as much as Harry Potter, its Avatar!!!..",1
"I really like Harry Potter, Sports Day, The Messiah Complex and Stopped",1
"I love Harry Potter, but every few months or so I'll go through an inten",1
"Idk why, but Harry Potter icons are always the funniest.......",1
I like Harry Potter..,1
"I am glad that you enjoyed it and yes, I am a big Harry Potter fan and a",1
"Because I would like to make friends who like the same things I like, an",1
"the story of Harry Potter is a deep and profound one, and I love Harry P",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Harry Potter..,1
I love Harry Potter.,1
I love Harry Potter.,1
I am going to start reading the Harry Potter series again because that i,1
"I, too, like Harry Potter..",1
"I want to be here because I love Harry Potter, and I really want a place",1
"I love the Harry Potter series if you can count that as "" a "" book, also",1
"Because I would like to make friends who like the same things I like, an",1
"the story of Harry Potter is a deep and profound one, and I love Harry P",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Harry Potter..,1
I love Harry Potter.,1
I love Harry Potter.,1
I am going to start reading the Harry Potter series again because that i,1
"I, too, like Harry Potter..",1
"I want to be here because I love Harry Potter, and I really want a place",1
"I love the Harry Potter series if you can count that as "" a "" book, also",1
"Because I would like to make friends who like the same things I like, an",1
"the story of Harry Potter is a deep and profound one, and I love Harry P",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Harry Potter..,1
I love Harry Potter.,1
I love Harry Potter.,1
I am going to start reading the Harry Potter series again because that i,1
"I, too, like Harry Potter..",1
"I want to be here because I love Harry Potter, and I really want a place",1
"I love the Harry Potter series if you can count that as "" a "" book, also",1
"Because I would like to make friends who like the same things I like, an",1
"the story of Harry Potter is a deep and profound one, and I love Harry P",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Harry Potter..,1
I love Harry Potter.,1
I love Harry Potter.,1
I am going to start reading the Harry Potter series again because that i,1
"I, too, like Harry Potter..",1
"I want to be here because I love Harry Potter, and I really want a place",1
"I love the Harry Potter series if you can count that as "" a "" book, also",1
"Because I would like to make friends who like the same things I like, an",1
"the story of Harry Potter is a deep and profound one, and I love Harry P",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
I love Harry Potter..,1
I love Harry Potter.,1
I love Harry Potter.,1
I am going to start reading the Harry Potter series again because that i,1
"I, too, like Harry Potter..",1
"I want to be here because I love Harry Potter, and I really want a place",1
"I love the Harry Potter series if you can count that as "" a "" book, also",1
"Because I would like to make friends who like the same things I like, an",1
"the story of Harry Potter is a deep and profound one, and I love Harry P",1
Harry Potter is AWESOME I don't care if anyone says differently!..,1
