Country,Age,Repeat_Visitor,Platform,Web_pages_viewed,Status
Brazil,42,0,Yahoo,5,0
India,25,1,Yahoo,14,1
India,17,0,Yahoo,1,0
India,18,1,Google,10,1
Indonesia,20,1,Yahoo,9,1
Indonesia,40,0,Bing,1,0
Indonesia,20,0,Yahoo,8,0
Brazil,17,0,Yahoo,5,0
Indonesia,33,0,Yahoo,1,0
Malaysia,18,1,Yahoo,12,1
Malaysia,21,0,Yahoo,11,1
Indonesia,32,0,Bing,6,0
Indonesia,17,1,Google,10,1
Brazil,36,0,Google,4,0
Indonesia,23,1,Bing,2,0
Indonesia,28,1,Google,9,0
Indonesia,30,1,Yahoo,23,1
India,26,1,Bing,4,0
India,29,0,Yahoo,3,0
Indonesia,24,0,Google,19,1
Indonesia,44,1,Bing,14,1
Brazil,21,0,Bing,5,0
Brazil,43,1,Bing,7,0
Indonesia,31,0,Yahoo,5,1
Indonesia,24,0,Yahoo,3,0
Brazil,27,0,Bing,4,0
Indonesia,36,1,Yahoo,5,0
Indonesia,30,0,Yahoo,11,1
India,27,1,Yahoo,13,1
Indonesia,24,1,Google,17,1
India,22,1,Google,13,1
Indonesia,31,1,Bing,14,1
Indonesia,32,0,Yahoo,4,0
Malaysia,33,0,Bing,2,0
Indonesia,34,0,Google,2,0
India,23,1,Yahoo,14,1
Brazil,33,1,Google,3,0
Indonesia,22,1,Bing,22,1
Indonesia,30,0,Yahoo,6,0
India,27,0,Yahoo,8,0
Indonesia,42,0,Yahoo,19,1
Indonesia,24,0,Yahoo,2,0
Indonesia,19,1,Yahoo,19,1
Indonesia,20,1,Bing,3,0
Indonesia,23,0,Google,2,0
Indonesia,21,1,Yahoo,12,1
Brazil,39,0,Google,2,0
Indonesia,21,0,Yahoo,19,1
India,34,0,Yahoo,2,0
Indonesia,19,0,Bing,1,0
India,17,0,Yahoo,1,0
Indonesia,35,0,Yahoo,12,1
Indonesia,29,1,Google,10,1
Malaysia,38,1,Google,11,1
Indonesia,18,0,Yahoo,6,1
Brazil,36,0,Google,3,0
India,23,1,Yahoo,15,1
Malaysia,42,0,Yahoo,1,0
Indonesia,26,1,Yahoo,14,1
India,30,0,Yahoo,12,1
Indonesia,34,0,Yahoo,12,0
Brazil,35,0,Yahoo,7,0
India,17,1,Google,17,1
India,22,1,Yahoo,17,1
Indonesia,42,0,Google,9,0
Indonesia,27,1,Google,5,0
India,35,0,Bing,17,1
India,28,1,Yahoo,15,1
Brazil,18,0,Yahoo,6,0
Indonesia,35,0,Google,12,1
Malaysia,18,1,Google,8,1
Indonesia,33,1,Google,17,1
India,27,0,Bing,4,0
Brazil,30,0,Yahoo,2,0
Brazil,38,0,Yahoo,5,0
Indonesia,39,0,Yahoo,12,1
India,26,1,Google,7,1
Indonesia,30,0,Google,3,0
India,33,1,Google,11,1
Indonesia,24,0,Yahoo,14,1
Indonesia,26,0,Yahoo,3,0
Indonesia,20,0,Yahoo,13,0
Indonesia,57,0,Yahoo,7,0
India,21,0,Yahoo,19,1
Indonesia,17,1,Yahoo,16,1
Brazil,36,0,Google,7,0
Indonesia,24,1,Yahoo,7,1
Indonesia,23,0,Yahoo,9,0
India,33,0,Yahoo,6,0
Indonesia,23,1,Yahoo,13,1
India,18,1,Yahoo,19,1
Indonesia,40,1,Yahoo,9,1
Indonesia,25,1,Google,9,1
India,32,0,Yahoo,15,1
Indonesia,23,0,Yahoo,13,1
Indonesia,34,1,Yahoo,16,1
Brazil,41,0,Yahoo,4,0
Indonesia,27,1,Yahoo,20,1
India,39,0,Yahoo,1,0
Indonesia,20,1,Bing,6,0
India,30,0,Google,11,1
Brazil,34,0,Bing,3,0
Indonesia,25,0,Google,17,1
Indonesia,35,1,Bing,16,1
Malaysia,28,0,Yahoo,8,0
Brazil,25,0,Bing,1,0
Indonesia,30,0,Yahoo,10,0
Indonesia,30,1,Yahoo,10,1
Indonesia,39,1,Bing,3,0
Indonesia,31,0,Yahoo,4,0
Indonesia,18,0,Google,20,1
India,34,1,Google,19,1
Indonesia,43,1,Yahoo,12,1
Indonesia,17,1,Bing,1,0
Malaysia,17,0,Bing,17,1
Indonesia,37,1,Yahoo,15,1
Brazil,30,0,Bing,2,0
Indonesia,31,0,Yahoo,4,0
Brazil,17,1,Google,3,0
Indonesia,28,0,Google,1,0
India,28,1,Google,13,1
India,47,0,Bing,2,0
Indonesia,18,0,Bing,23,1
Brazil,26,1,Bing,8,0
Indonesia,40,0,Bing,18,1
Indonesia,34,1,Yahoo,8,1
Indonesia,26,0,Bing,11,1
India,24,1,Google,17,1
Indonesia,26,0,Bing,11,1
Indonesia,47,0,Yahoo,5,0
Indonesia,20,0,Yahoo,17,1
Indonesia,19,0,Google,1,0
India,36,0,Bing,8,0
Brazil,19,0,Yahoo,3,0
Indonesia,30,0,Google,10,1
Indonesia,23,1,Google,3,0
India,33,0,Google,21,1
Indonesia,42,1,Yahoo,3,0
Brazil,17,0,Google,4,0
India,25,1,Google,18,1
Malaysia,27,1,Yahoo,14,1
Malaysia,23,1,Bing,19,1
Indonesia,31,0,Google,1,0
Indonesia,21,1,Google,13,1
India,20,1,Bing,11,1
India,24,0,Bing,17,1
India,28,0,Yahoo,3,0
Indonesia,42,0,Yahoo,2,0
Brazil,29,0,Google,6,0
India,17,1,Bing,15,1
Malaysia,34,1,Bing,6,0
Brazil,40,0,Bing,7,0
Indonesia,29,1,Google,16,1
Indonesia,37,0,Yahoo,10,0
Brazil,28,0,Google,6,0
Indonesia,36,0,Bing,2,0
Indonesia,20,0,Google,5,0
Indonesia,22,1,Google,5,0
Indonesia,19,0,Yahoo,2,0
Brazil,38,0,Bing,7,0
Indonesia,23,0,Yahoo,5,0
Indonesia,20,1,Yahoo,15,1
Indonesia,25,1,Google,2,0
Brazil,31,1,Google,6,0
India,29,0,Bing,1,0
India,32,1,Bing,9,1
Malaysia,36,1,Google,15,1
Indonesia,37,1,Yahoo,1,0
Indonesia,22,0,Yahoo,10,0
Indonesia,19,0,Yahoo,1,0
India,33,1,Yahoo,5,0
Indonesia,27,0,Bing,15,1
India,19,1,Bing,3,0
Indonesia,23,0,Google,19,1
Indonesia,34,0,Yahoo,2,0
Indonesia,30,0,Bing,1,0
Indonesia,24,0,Yahoo,2,0
Indonesia,26,1,Google,11,1
Brazil,33,1,Yahoo,5,0
India,26,1,Google,13,1
Malaysia,20,0,Bing,19,1
Indonesia,21,0,Google,3,0
Indonesia,33,1,Yahoo,13,1
Malaysia,25,1,Google,14,1
Indonesia,22,0,Yahoo,15,1
Malaysia,41,0,Yahoo,19,1
Malaysia,34,1,Yahoo,4,0
Indonesia,18,0,Google,15,1
Indonesia,38,1,Bing,11,1
Indonesia,25,1,Google,10,1
Indonesia,20,0,Google,4,0
Indonesia,24,0,Google,21,1
Indonesia,29,1,Google,11,1
Brazil,32,1,Google,3,0
India,23,0,Google,14,1
Indonesia,25,1,Yahoo,16,1
Brazil,23,0,Bing,3,0
Brazil,26,0,Bing,7,0
India,57,0,Yahoo,3,0
Brazil,23,1,Yahoo,6,0
Indonesia,26,0,Bing,6,0
Indonesia,46,0,Yahoo,2,0
Malaysia,34,0,Bing,5,0
Indonesia,20,1,Bing,11,1
Indonesia,33,0,Yahoo,20,1
Indonesia,28,0,Yahoo,8,0
Indonesia,39,0,Google,10,0
Indonesia,23,0,Yahoo,7,0
Indonesia,22,1,Yahoo,18,1
Indonesia,25,0,Yahoo,2,0
Brazil,38,0,Yahoo,3,0
Indonesia,36,0,Yahoo,9,0
India,35,1,Bing,4,0
Brazil,34,0,Google,1,0
India,31,0,Yahoo,5,0
Indonesia,31,0,Google,6,0
Indonesia,39,0,Google,5,0
Brazil,26,1,Yahoo,1,0
India,17,1,Yahoo,14,1
Malaysia,19,1,Yahoo,16,1
Indonesia,19,1,Google,6,0
India,21,1,Yahoo,10,0
Brazil,29,0,Google,4,0
Indonesia,28,0,Google,20,1
India,27,1,Google,22,1
India,24,1,Bing,12,1
India,23,1,Yahoo,9,1
Brazil,35,0,Yahoo,2,0
India,38,0,Bing,16,1
Brazil,34,0,Yahoo,4,0
India,21,1,Google,20,1
Brazil,20,0,Yahoo,6,0
India,42,1,Bing,7,0
Indonesia,27,0,Google,4,0
Indonesia,17,1,Bing,9,1
Indonesia,18,0,Yahoo,13,1
Indonesia,30,0,Google,7,0
India,29,1,Google,6,0
Indonesia,25,1,Yahoo,16,1
Malaysia,30,0,Google,11,1
Indonesia,41,0,Google,10,0
Indonesia,30,0,Yahoo,16,1
Indonesia,33,1,Yahoo,20,1
Indonesia,34,1,Bing,14,1
Indonesia,28,1,Bing,21,1
Indonesia,18,0,Google,15,1
Indonesia,40,1,Yahoo,2,0
Malaysia,25,0,Yahoo,6,0
Indonesia,25,1,Bing,9,1
Brazil,19,0,Google,10,0
Brazil,20,0,Bing,4,0
Indonesia,31,0,Bing,5,0
India,54,1,Google,7,0
Indonesia,29,0,Bing,3,0
Brazil,49,1,Google,11,0
Indonesia,39,1,Bing,17,1
Indonesia,20,0,Google,12,1
Indonesia,27,0,Yahoo,14,1
Indonesia,33,1,Google,16,1
Indonesia,33,0,Yahoo,18,1
Indonesia,37,0,Yahoo,2,0
Indonesia,35,0,Yahoo,3,0
Indonesia,24,1,Yahoo,12,1
Indonesia,20,1,Yahoo,12,1
Malaysia,40,1,Yahoo,13,1
Indonesia,36,0,Bing,7,0
Indonesia,26,0,Yahoo,5,0
India,29,0,Yahoo,16,1
Indonesia,33,1,Bing,4,0
Indonesia,34,0,Google,8,0
Indonesia,27,0,Bing,15,1
Indonesia,31,0,Google,4,0
Malaysia,22,0,Yahoo,1,0
Indonesia,49,0,Bing,2,0
Malaysia,34,1,Bing,20,1
Indonesia,37,1,Google,21,1
Indonesia,20,0,Yahoo,16,1
Indonesia,36,0,Google,2,0
Indonesia,21,0,Bing,13,1
Indonesia,32,0,Yahoo,2,0
India,28,0,Google,3,0
Indonesia,26,1,Yahoo,5,0
Indonesia,20,0,Yahoo,12,1
Indonesia,23,1,Google,23,1
Indonesia,33,1,Google,8,1
Indonesia,33,0,Yahoo,6,0
India,34,1,Google,19,1
Indonesia,37,1,Yahoo,16,1
Indonesia,49,0,Yahoo,3,0
Indonesia,25,1,Google,14,1
Indonesia,35,0,Bing,5,0
Indonesia,22,1,Yahoo,6,0
Malaysia,38,1,Yahoo,13,1
Brazil,22,0,Yahoo,1,0
Indonesia,21,1,Yahoo,14,1
Indonesia,21,0,Google,17,1
Indonesia,22,1,Yahoo,13,1
Brazil,29,0,Bing,13,0
India,28,0,Yahoo,7,0
Malaysia,18,1,Bing,22,1
India,25,1,Yahoo,11,1
Brazil,30,0,Yahoo,5,0
Indonesia,26,1,Yahoo,15,1
Indonesia,22,1,Bing,18,1
Indonesia,25,0,Yahoo,2,0
Brazil,24,0,Yahoo,3,0
Indonesia,31,1,Google,16,1
Indonesia,21,1,Bing,13,1
Malaysia,19,1,Yahoo,10,0
Indonesia,31,1,Yahoo,23,1
Indonesia,17,1,Yahoo,19,1
India,25,0,Bing,5,0
India,22,1,Google,1,0
Indonesia,21,1,Yahoo,5,0
Brazil,28,0,Yahoo,5,0
Indonesia,37,0,Yahoo,6,0
Indonesia,23,1,Yahoo,2,0
India,33,0,Google,5,0
India,23,0,Yahoo,17,1
Malaysia,32,0,Yahoo,16,1
Malaysia,44,0,Google,1,0
India,20,1,Bing,22,1
Indonesia,22,1,Bing,15,1
Indonesia,43,0,Bing,13,1
Indonesia,26,1,Bing,13,1
Brazil,25,1,Yahoo,7,0
Indonesia,17,1,Google,2,0
Indonesia,41,1,Google,13,1
Indonesia,33,0,Google,3,0
Indonesia,20,0,Yahoo,21,1
Malaysia,19,0,Yahoo,1,0
India,29,1,Yahoo,11,1
Indonesia,33,0,Yahoo,15,1
India,31,1,Yahoo,6,0
Indonesia,17,0,Yahoo,1,0
Indonesia,26,1,Yahoo,18,1
India,41,0,Yahoo,4,0
Brazil,27,0,Google,4,0
Malaysia,31,0,Yahoo,10,0
Indonesia,47,1,Google,8,0
Indonesia,28,0,Google,4,0
Indonesia,34,0,Bing,3,0
India,34,0,Google,10,0
Indonesia,26,0,Yahoo,5,0
Indonesia,25,1,Yahoo,6,0
Brazil,22,0,Bing,4,0
India,21,0,Yahoo,12,1
Indonesia,33,1,Google,12,1
Indonesia,32,1,Yahoo,9,1
Indonesia,29,0,Bing,4,0
Indonesia,27,0,Yahoo,4,0
Indonesia,25,1,Google,22,1
Indonesia,44,1,Yahoo,17,1
Indonesia,30,1,Google,18,1
Indonesia,24,1,Yahoo,16,1
Indonesia,23,1,Yahoo,19,1
Indonesia,47,1,Yahoo,5,0
Brazil,30,0,Google,1,0
Indonesia,37,1,Yahoo,5,0
India,22,1,Bing,21,1
Indonesia,31,0,Bing,5,0
Indonesia,35,0,Yahoo,8,0
Brazil,20,1,Yahoo,8,0
Indonesia,21,0,Google,12,1
India,39,1,Google,1,0
Malaysia,37,1,Bing,5,0
India,31,0,Google,20,1
Brazil,40,0,Yahoo,9,0
Indonesia,19,0,Yahoo,5,0
Indonesia,36,0,Google,4,0
Brazil,34,0,Yahoo,7,0
India,28,1,Yahoo,2,0
Malaysia,27,1,Yahoo,23,1
Malaysia,50,0,Google,6,0
Malaysia,20,1,Yahoo,11,1
Brazil,23,0,Google,2,0
India,35,0,Google,3,0
Indonesia,22,1,Yahoo,20,1
Indonesia,28,0,Yahoo,2,0
Indonesia,20,0,Bing,9,1
Indonesia,34,1,Bing,16,1
Indonesia,41,1,Yahoo,5,0
India,28,1,Yahoo,22,1
India,26,1,Yahoo,13,1
Indonesia,20,0,Yahoo,12,1
Indonesia,29,0,Yahoo,19,1
Malaysia,32,1,Yahoo,13,1
Indonesia,27,0,Bing,5,0
Indonesia,24,1,Bing,18,1
India,32,1,Yahoo,4,0
Indonesia,24,1,Yahoo,12,1
Indonesia,30,0,Yahoo,19,1
Indonesia,29,0,Bing,5,0
Indonesia,25,1,Google,5,0
Indonesia,28,1,Yahoo,15,1
Brazil,39,1,Yahoo,1,0
Indonesia,33,1,Bing,14,1
Indonesia,36,0,Google,12,1
Indonesia,18,1,Google,7,0
India,28,1,Yahoo,17,1
Brazil,41,0,Bing,3,0
Indonesia,23,1,Yahoo,2,0
India,45,0,Google,2,0
Indonesia,27,1,Google,6,0
Indonesia,27,0,Yahoo,20,1
Malaysia,20,1,Bing,8,1
Indonesia,33,1,Yahoo,4,0
Malaysia,23,0,Google,14,1
India,17,1,Yahoo,13,1
India,28,0,Yahoo,11,1
India,17,0,Google,16,1
Indonesia,35,0,Bing,12,0
Indonesia,23,1,Bing,18,1
Malaysia,32,1,Yahoo,16,1
Malaysia,34,0,Google,16,1
Indonesia,20,0,Yahoo,20,1
Indonesia,24,1,Yahoo,13,1
India,29,0,Yahoo,15,1
Indonesia,30,1,Bing,18,1
Indonesia,17,1,Yahoo,17,1
Brazil,43,1,Bing,5,0
Indonesia,36,1,Yahoo,1,0
Indonesia,26,0,Google,25,1
Indonesia,21,1,Yahoo,1,0
Indonesia,23,0,Bing,8,1
India,30,1,Yahoo,7,1
Indonesia,23,1,Yahoo,7,1
Brazil,20,0,Google,8,0
Indonesia,28,1,Yahoo,6,0
Malaysia,17,1,Google,1,0
Indonesia,18,0,Google,10,1
Indonesia,36,0,Yahoo,9,0
Indonesia,34,0,Google,3,0
Indonesia,26,0,Yahoo,8,0
Indonesia,21,1,Google,17,1
India,41,0,Bing,10,0
Indonesia,17,1,Yahoo,17,1
Indonesia,37,0,Yahoo,7,0
Indonesia,33,1,Bing,2,0
Indonesia,18,0,Bing,14,1
Malaysia,38,0,Yahoo,13,0
Indonesia,30,0,Google,3,0
India,25,0,Bing,3,0
Malaysia,27,0,Yahoo,12,1
Indonesia,46,1,Yahoo,11,1
Malaysia,35,1,Google,5,0
India,30,1,Yahoo,14,1
Brazil,19,0,Yahoo,5,0
Indonesia,39,1,Google,9,1
Indonesia,36,1,Google,11,1
Indonesia,31,1,Google,15,1
Indonesia,37,0,Yahoo,16,1
Indonesia,28,0,Yahoo,6,0
Indonesia,24,0,Yahoo,6,0
Indonesia,35,1,Yahoo,5,0
Brazil,34,0,Yahoo,4,0
Indonesia,37,0,Yahoo,5,0
Indonesia,35,0,Yahoo,2,0
India,43,0,Yahoo,5,0
India,22,0,Yahoo,13,1
India,39,0,Yahoo,5,0
Indonesia,19,1,Google,9,1
Indonesia,38,0,Google,1,0
Malaysia,41,0,Google,9,0
India,32,0,Bing,8,0
Indonesia,23,1,Yahoo,4,0
India,21,1,Google,5,0
Indonesia,22,1,Bing,15,1
India,22,1,Yahoo,11,1
Indonesia,24,0,Google,12,1
Indonesia,24,0,Yahoo,10,0
Brazil,26,0,Yahoo,7,0
Indonesia,19,0,Yahoo,13,1
Indonesia,30,1,Google,9,1
Indonesia,30,1,Yahoo,17,1
India,31,0,Yahoo,5,0
India,29,1,Google,16,1
Indonesia,21,0,Yahoo,11,1
Malaysia,33,1,Yahoo,22,1
Indonesia,21,1,Yahoo,22,1
Indonesia,37,1,Google,14,1
Indonesia,21,1,Google,18,1
Indonesia,29,0,Bing,13,1
Malaysia,37,1,Bing,13,1
India,36,1,Yahoo,15,1
India,23,1,Yahoo,16,1
Indonesia,51,0,Yahoo,3,0
Indonesia,43,0,Yahoo,6,0
Indonesia,25,1,Bing,18,1
India,44,0,Bing,1,0
Indonesia,20,0,Yahoo,16,1
Indonesia,28,0,Yahoo,5,0
Indonesia,20,1,Yahoo,13,1
Indonesia,28,1,Yahoo,6,0
India,19,0,Yahoo,14,1
Indonesia,22,1,Yahoo,11,1
Indonesia,35,1,Bing,7,0
Indonesia,43,0,Yahoo,12,0
Indonesia,24,1,Yahoo,12,1
Brazil,37,0,Google,2,0
Indonesia,41,0,Bing,6,0
Indonesia,39,0,Yahoo,5,0
Brazil,20,1,Google,5,0
Indonesia,24,0,Google,2,0
India,25,1,Yahoo,11,1
Indonesia,35,1,Bing,11,1
Indonesia,23,1,Yahoo,14,1
Indonesia,33,1,Google,11,1
Malaysia,21,1,Google,16,1
Indonesia,24,1,Google,19,1
Indonesia,17,1,Bing,23,1
India,24,0,Google,17,1
Indonesia,22,0,Google,20,1
Indonesia,28,1,Yahoo,12,1
Indonesia,43,0,Yahoo,5,0
Indonesia,19,0,Bing,4,0
Indonesia,28,1,Google,15,1
Indonesia,33,1,Yahoo,7,1
India,27,1,Yahoo,18,1
Brazil,57,0,Google,4,0
Indonesia,21,1,Bing,6,0
Indonesia,19,1,Yahoo,4,0
Indonesia,29,1,Bing,15,1
Brazil,20,1,Bing,1,0
Brazil,21,0,Bing,5,0
India,32,1,Yahoo,12,1
Indonesia,32,1,Yahoo,14,1
Indonesia,18,0,Bing,17,1
Indonesia,33,1,Bing,20,1
India,19,0,Bing,14,1
India,18,1,Yahoo,17,1
India,24,0,Google,19,1
India,24,0,Google,7,0
Indonesia,29,0,Bing,5,0
Indonesia,26,1,Google,4,0
Indonesia,37,1,Bing,14,1
Indonesia,27,1,Yahoo,16,1
Indonesia,37,0,Yahoo,14,1
Brazil,21,0,Yahoo,8,0
Indonesia,18,1,Yahoo,22,1
Indonesia,23,0,Yahoo,1,0
Indonesia,37,0,Yahoo,5,0
India,33,1,Google,4,0
Brazil,45,0,Yahoo,3,0
Indonesia,25,0,Yahoo,9,0
Indonesia,26,1,Google,7,0
India,28,1,Yahoo,6,0
Indonesia,34,1,Yahoo,6,0
Indonesia,31,1,Yahoo,5,0
Indonesia,36,1,Google,15,1
India,27,0,Bing,4,0
Brazil,26,1,Yahoo,5,0
Malaysia,31,0,Yahoo,11,1
Indonesia,30,0,Bing,7,0
India,34,0,Yahoo,6,0
Indonesia,26,0,Yahoo,13,1
Brazil,45,0,Google,2,0
Indonesia,33,0,Bing,16,1
Indonesia,33,1,Bing,17,1
India,30,0,Yahoo,8,1
Indonesia,32,1,Yahoo,16,1
Brazil,26,0,Yahoo,8,0
India,21,1,Yahoo,10,0
India,28,1,Yahoo,11,1
Indonesia,18,1,Yahoo,12,1
Indonesia,28,0,Yahoo,5,0
India,24,1,Yahoo,19,1
Indonesia,20,0,Google,3,0
Indonesia,45,0,Yahoo,5,0
Indonesia,26,1,Google,13,1
Indonesia,28,1,Google,12,1
India,22,1,Google,17,1
Indonesia,28,1,Google,12,1
Brazil,18,1,Bing,8,0
Indonesia,32,0,Google,2,0
Indonesia,34,1,Google,14,1
India,29,0,Google,4,0
Indonesia,22,0,Yahoo,17,1
Indonesia,17,0,Google,16,1
Brazil,24,1,Yahoo,1,0
India,31,0,Yahoo,5,0
Indonesia,21,0,Google,1,0
Indonesia,23,1,Yahoo,13,1
Indonesia,23,1,Yahoo,13,1
Brazil,32,1,Yahoo,3,0
Indonesia,33,1,Yahoo,14,1
Malaysia,36,1,Yahoo,8,1
Indonesia,23,1,Yahoo,8,1
India,27,1,Yahoo,15,1
Indonesia,35,1,Bing,8,0
Indonesia,23,0,Yahoo,23,1
Indonesia,29,0,Bing,13,1
Indonesia,38,0,Google,2,0
Indonesia,32,1,Google,5,0
Brazil,24,0,Bing,5,0
India,33,0,Yahoo,2,0
Indonesia,31,0,Yahoo,12,1
Indonesia,29,1,Google,8,0
Indonesia,17,0,Yahoo,17,1
India,35,1,Bing,6,0
Indonesia,22,1,Google,20,1
Indonesia,34,1,Bing,12,1
Indonesia,25,1,Yahoo,18,1
Indonesia,35,1,Bing,4,0
Indonesia,42,0,Google,3,0
Brazil,21,0,Google,3,0
Indonesia,27,1,Google,15,1
India,33,0,Google,5,0
Indonesia,42,0,Yahoo,20,1
Indonesia,22,0,Google,22,1
Indonesia,22,0,Google,5,0
Indonesia,29,0,Google,16,1
Indonesia,33,1,Yahoo,12,1
India,31,0,Yahoo,19,1
Indonesia,19,1,Google,1,0
Indonesia,24,1,Yahoo,15,1
Indonesia,25,0,Yahoo,17,1
Brazil,36,0,Yahoo,5,0
India,26,0,Google,15,1
India,25,1,Bing,20,1
Indonesia,22,1,Google,12,1
Indonesia,34,0,Google,7,0
Indonesia,32,1,Yahoo,17,1
Indonesia,36,0,Yahoo,5,0
Brazil,21,0,Yahoo,1,0
Indonesia,33,0,Google,1,0
Indonesia,33,1,Yahoo,19,1
Indonesia,29,1,Yahoo,15,1
Indonesia,17,0,Google,4,0
Indonesia,24,0,Bing,7,0
Indonesia,41,0,Google,3,0
Indonesia,22,0,Bing,17,1
Indonesia,39,0,Bing,16,1
Brazil,32,1,Yahoo,3,0
Brazil,35,0,Google,4,0
Malaysia,29,1,Google,19,1
India,30,1,Yahoo,19,1
Indonesia,22,0,Yahoo,3,0
Indonesia,27,1,Yahoo,2,0
Indonesia,40,1,Yahoo,7,0
Indonesia,17,0,Google,2,0
India,24,0,Yahoo,10,0
Indonesia,40,1,Yahoo,5,0
Indonesia,20,0,Yahoo,4,0
Indonesia,23,0,Google,11,1
Indonesia,19,0,Google,13,1
Indonesia,34,0,Bing,2,0
India,22,1,Yahoo,13,1
Indonesia,60,1,Google,2,0
India,18,1,Google,13,1
Indonesia,28,0,Bing,9,0
India,20,0,Yahoo,16,1
Indonesia,44,1,Google,19,1
Indonesia,27,1,Bing,2,0
Indonesia,25,1,Bing,11,1
Indonesia,30,1,Google,6,0
India,21,1,Yahoo,13,1
Indonesia,34,0,Bing,1,0
Indonesia,59,0,Yahoo,8,0
Indonesia,32,1,Google,11,1
Indonesia,19,1,Yahoo,2,0
Indonesia,18,1,Yahoo,5,0
India,25,0,Yahoo,2,0
Malaysia,18,0,Yahoo,9,1
Malaysia,20,1,Google,15,1
Brazil,34,0,Yahoo,1,0
Indonesia,26,0,Yahoo,7,0
Indonesia,46,0,Yahoo,7,0
Indonesia,28,1,Yahoo,16,1
India,27,0,Yahoo,2,0
Indonesia,42,0,Google,2,0
Indonesia,32,0,Yahoo,8,1
Brazil,32,0,Google,5,0
Indonesia,33,1,Bing,1,0
Indonesia,24,1,Yahoo,16,1
Indonesia,37,0,Google,4,0
Indonesia,23,0,Google,5,0
Indonesia,51,1,Google,15,1
Indonesia,27,1,Yahoo,9,0
Indonesia,41,0,Google,4,0
Indonesia,42,0,Google,6,0
Brazil,43,1,Bing,2,0
India,20,1,Yahoo,13,1
Indonesia,24,0,Yahoo,12,1
India,23,1,Yahoo,14,1
Indonesia,32,0,Yahoo,11,1
Indonesia,21,0,Yahoo,16,1
India,17,1,Google,18,1
India,20,0,Bing,21,1
Indonesia,44,1,Yahoo,21,1
Indonesia,37,1,Yahoo,14,1
Indonesia,24,1,Yahoo,18,1
India,18,1,Yahoo,12,1
Indonesia,34,1,Google,10,1
India,34,0,Bing,11,1
Indonesia,26,1,Google,10,1
Indonesia,21,0,Google,6,0
Brazil,19,0,Bing,5,0
Brazil,35,1,Bing,6,0
Indonesia,23,1,Yahoo,16,1
Indonesia,26,0,Google,8,1
Indonesia,34,0,Google,1,0
Brazil,25,1,Bing,6,0
India,23,1,Bing,15,1
Malaysia,36,1,Yahoo,8,1
Indonesia,31,0,Yahoo,7,0
India,26,0,Yahoo,9,1
India,37,1,Yahoo,16,1
Indonesia,31,1,Google,4,1
Brazil,29,0,Yahoo,3,0
India,27,1,Bing,17,1
Indonesia,24,1,Bing,3,0
Indonesia,18,1,Google,4,0
Indonesia,41,0,Google,15,1
Indonesia,40,1,Yahoo,1,0
Indonesia,19,0,Bing,15,1
Malaysia,37,1,Google,7,0
Indonesia,24,1,Yahoo,7,0
Indonesia,42,1,Yahoo,3,0
Malaysia,22,1,Google,6,1
Brazil,21,0,Bing,5,0
Indonesia,25,1,Google,26,1
Indonesia,37,1,Yahoo,2,0
Indonesia,27,1,Yahoo,17,1
Indonesia,25,1,Yahoo,9,1
Malaysia,35,1,Yahoo,7,1
Indonesia,21,1,Yahoo,11,1
Indonesia,22,1,Google,10,1
Brazil,39,1,Bing,3,0
Brazil,24,0,Google,6,0
Brazil,22,1,Google,15,1
Indonesia,43,0,Google,7,0
Malaysia,25,0,Yahoo,16,1
Indonesia,55,0,Yahoo,16,1
Indonesia,22,0,Bing,12,1
India,25,1,Yahoo,16,1
Malaysia,18,1,Yahoo,4,1
Indonesia,22,1,Google,11,1
India,30,1,Bing,13,1
Indonesia,33,0,Google,15,1
Indonesia,27,1,Yahoo,13,1
Indonesia,29,1,Google,11,1
Indonesia,33,0,Yahoo,2,0
Brazil,22,1,Yahoo,9,0
Indonesia,19,0,Yahoo,8,0
Indonesia,26,1,Bing,16,1
Indonesia,17,1,Google,13,1
Indonesia,30,0,Google,3,0
Indonesia,40,0,Google,4,0
Brazil,38,0,Yahoo,3,0
Indonesia,23,0,Google,3,0
Malaysia,30,0,Yahoo,4,0
Indonesia,40,0,Yahoo,5,0
India,43,0,Google,1,0
Malaysia,34,0,Bing,10,1
Indonesia,32,1,Yahoo,13,1
Brazil,31,0,Yahoo,9,0
Malaysia,23,1,Google,12,1
Brazil,19,0,Google,1,0
India,27,1,Yahoo,13,1
India,17,1,Google,12,1
Indonesia,39,1,Yahoo,3,0
Indonesia,26,1,Yahoo,14,1
Brazil,36,1,Google,10,0
Indonesia,25,1,Bing,18,1
Brazil,37,0,Yahoo,10,0
India,20,0,Yahoo,6,0
Indonesia,25,1,Yahoo,5,0
Indonesia,27,0,Bing,4,0
India,32,0,Bing,7,1
Brazil,29,0,Google,1,0
Indonesia,32,0,Bing,16,1
Brazil,40,0,Yahoo,1,0
Indonesia,33,1,Google,12,1
Indonesia,18,1,Google,21,1
Indonesia,38,0,Google,8,0
India,37,0,Yahoo,7,0
Indonesia,35,0,Yahoo,15,1
Indonesia,18,1,Google,6,0
Indonesia,21,1,Yahoo,16,1
Brazil,33,1,Yahoo,7,0
Indonesia,34,1,Google,8,1
Indonesia,24,0,Google,9,0
Indonesia,32,0,Bing,11,0
Indonesia,46,1,Yahoo,7,0
India,33,1,Yahoo,16,1
